arquivo,freq_tempo_grau_0,freq_tempo_grau_1,freq_tempo_grau_2,freq_tempo_grau_3,freq_tempo_grau_4,freq_tempo_grau_5,freq_tempo_grau_6,freq_tempo_grau_7,freq_n_grau_0,freq_n_grau_1,freq_n_grau_2,freq_n_grau_3,freq_n_grau_4,freq_n_grau_5,freq_n_grau_6,freq_n_grau_7,freq_tempo_intervalo_0_a_1,freq_tempo_intervalo_0_a_2,freq_tempo_intervalo_0_a_3,freq_tempo_intervalo_0_a_6,freq_tempo_intervalo_1_a_0,freq_tempo_intervalo_1_a_1,freq_tempo_intervalo_1_a_2,freq_tempo_intervalo_1_a_3,freq_tempo_intervalo_1_a_4,freq_tempo_intervalo_1_a_5,freq_tempo_intervalo_1_a_6,freq_tempo_intervalo_1_a_7,freq_tempo_intervalo_2_a_0,freq_tempo_intervalo_2_a_1,freq_tempo_intervalo_2_a_2,freq_tempo_intervalo_2_a_3,freq_tempo_intervalo_2_a_7,freq_tempo_intervalo_3_a_1,freq_tempo_intervalo_3_a_2,freq_tempo_intervalo_3_a_3,freq_tempo_intervalo_3_a_4,freq_tempo_intervalo_3_a_5,freq_tempo_intervalo_3_a_7,freq_tempo_intervalo_4_a_3,freq_tempo_intervalo_4_a_4,freq_tempo_intervalo_5_a_1,freq_tempo_intervalo_5_a_2,freq_tempo_intervalo_5_a_3,freq_tempo_intervalo_5_a_4,freq_tempo_intervalo_5_a_5,freq_tempo_intervalo_5_a_6,freq_tempo_intervalo_5_a_7,freq_tempo_intervalo_6_a_1,freq_tempo_intervalo_6_a_3,freq_tempo_intervalo_6_a_4,freq_tempo_intervalo_6_a_5,freq_tempo_intervalo_6_a_6,freq_tempo_intervalo_7_a_1,freq_tempo_intervalo_7_a_2,freq_tempo_intervalo_7_a_5,freq_tempo_intervalo_7_a_6,freq_tempo_intervalo_NA,freq_n_intervalo_0_a_1,freq_n_intervalo_0_a_2,freq_n_intervalo_0_a_3,freq_n_intervalo_0_a_6,freq_n_intervalo_1_a_0,freq_n_intervalo_1_a_1,freq_n_intervalo_1_a_2,freq_n_intervalo_1_a_3,freq_n_intervalo_1_a_4,freq_n_intervalo_1_a_5,freq_n_intervalo_1_a_6,freq_n_intervalo_1_a_7,freq_n_intervalo_2_a_0,freq_n_intervalo_2_a_1,freq_n_intervalo_2_a_2,freq_n_intervalo_2_a_3,freq_n_intervalo_2_a_7,freq_n_intervalo_3_a_1,freq_n_intervalo_3_a_2,freq_n_intervalo_3_a_3,freq_n_intervalo_3_a_4,freq_n_intervalo_3_a_5,freq_n_intervalo_3_a_7,freq_n_intervalo_4_a_3,freq_n_intervalo_4_a_4,freq_n_intervalo_5_a_1,freq_n_intervalo_5_a_2,freq_n_intervalo_5_a_3,freq_n_intervalo_5_a_4,freq_n_intervalo_5_a_5,freq_n_intervalo_5_a_6,freq_n_intervalo_5_a_7,freq_n_intervalo_6_a_1,freq_n_intervalo_6_a_3,freq_n_intervalo_6_a_4,freq_n_intervalo_6_a_5,freq_n_intervalo_6_a_6,freq_n_intervalo_7_a_1,freq_n_intervalo_7_a_2,freq_n_intervalo_7_a_5,freq_n_intervalo_7_a_6,freq_n_intervalo_NA,dp_duracao,dp_intensidade,amplitude,volatilidade_ewma_995,volatilidade_ewma_99,nome_escala,freq_tempo_intervalo_0_a_0,freq_tempo_intervalo_0_a_4,freq_tempo_intervalo_0_a_7,freq_tempo_intervalo_2_a_6,freq_tempo_intervalo_3_a_0,freq_tempo_intervalo_3_a_6,freq_tempo_intervalo_4_a_2,freq_tempo_intervalo_6_a_0,freq_tempo_intervalo_6_a_2,freq_tempo_intervalo_6_a_7,freq_tempo_intervalo_7_a_0,freq_tempo_intervalo_7_a_3,freq_tempo_intervalo_7_a_4,freq_tempo_intervalo_7_a_7,freq_n_intervalo_0_a_0,freq_n_intervalo_0_a_4,freq_n_intervalo_0_a_7,freq_n_intervalo_2_a_6,freq_n_intervalo_3_a_0,freq_n_intervalo_3_a_6,freq_n_intervalo_4_a_2,freq_n_intervalo_6_a_0,freq_n_intervalo_6_a_2,freq_n_intervalo_6_a_7,freq_n_intervalo_7_a_0,freq_n_intervalo_7_a_3,freq_n_intervalo_7_a_4,freq_n_intervalo_7_a_7,freq_tempo_intervalo_4_a_1,freq_n_intervalo_4_a_1,freq_tempo_intervalo_4_a_5,freq_n_intervalo_4_a_5,freq_tempo_intervalo_4_a_0,freq_n_intervalo_4_a_0,freq_tempo_intervalo_4_a_7,freq_n_intervalo_4_a_7,freq_tempo_intervalo_0_a_5,freq_tempo_intervalo_2_a_5,freq_n_intervalo_0_a_5,freq_n_intervalo_2_a_5,freq_tempo_intervalo_5_a_0,freq_n_intervalo_5_a_0,freq_tempo_intervalo_4_a_6,freq_n_intervalo_4_a_6,freq_tempo_intervalo_2_a_4,freq_n_intervalo_2_a_4,freq_tempo_grau_8,freq_n_grau_8,freq_tempo_intervalo_0_a_8,freq_tempo_intervalo_1_a_8,freq_tempo_intervalo_2_a_8,freq_tempo_intervalo_4_a_8,freq_tempo_intervalo_7_a_8,freq_tempo_intervalo_8_a_1,freq_tempo_intervalo_8_a_2,freq_tempo_intervalo_8_a_3,freq_tempo_intervalo_8_a_7,freq_tempo_intervalo_8_a_8,freq_n_intervalo_0_a_8,freq_n_intervalo_1_a_8,freq_n_intervalo_2_a_8,freq_n_intervalo_4_a_8,freq_n_intervalo_7_a_8,freq_n_intervalo_8_a_1,freq_n_intervalo_8_a_2,freq_n_intervalo_8_a_3,freq_n_intervalo_8_a_7,freq_n_intervalo_8_a_8,freq_tempo_intervalo_6_a_8,freq_tempo_intervalo_8_a_5,freq_tempo_intervalo_8_a_6,freq_n_intervalo_6_a_8,freq_n_intervalo_8_a_5,freq_n_intervalo_8_a_6,freq_tempo_intervalo_8_a_0,freq_n_intervalo_8_a_0,freq_tempo_intervalo_3_a_8,freq_tempo_intervalo_5_a_8,freq_n_intervalo_3_a_8,freq_n_intervalo_5_a_8,freq_tempo_intervalo_8_a_4,freq_n_intervalo_8_a_4
nao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/3/3_doors_down-so_i_need_you.mid,0.01094409959130628,0.24555823457993467,0.16619641238735272,0.2394021785598249,0.07250465979240411,0.17784161835872705,0.050616460609791546,0.0369363361206587,0.0166270783847981,0.2327790973871734,0.1828978622327791,0.22327790973871733,0.07838479809976247,0.15676959619952494,0.0688836104513064,0.040380047505938245,0.004104037346739855,0.00547204979565314,0.00273602489782657,0.001368012448913285,0.00547204979565314,0.062244566425554475,0.05401939157646335,0.00273602489782657,0.00547204979565314,0.02462422408043913,0.03146428632500556,0.006840062244566425,0.00547204979565314,0.0642965850989244,0.04788043571196498,0.050616460609791546,0.02188819918261256,0.06566459754783768,0.04240838591631184,0.06840062244566425,0.028728261427178988,0.0369363361206587,0.004104037346739855,0.057456522854357976,0.017784161835872708,0.01915217428478599,0.00820807469347971,0.051984473058704836,0.01641614938695942,0.06840062244566425,0.00820807469347971,0.004104037346739855,0.02462422408043913,0.00547204979565314,0.004104037346739855,0.023256211631525848,0.00547204979565314,0.00547204979565314,0.00820807469347971,0.02462422408043913,0.00273602489782657,0.001368012448913285,0.004750593824228029,0.004750593824228029,0.004750593824228029,0.0023752969121140144,0.009501187648456057,0.0831353919239905,0.05463182897862233,0.004750593824228029,0.004750593824228029,0.021377672209026127,0.04275534441805225,0.011876484560570071,0.007125890736342043,0.07363420427553444,0.052256532066508314,0.035629453681710214,0.014251781472684086,0.035629453681710214,0.057007125890736345,0.06413301662707839,0.0332541567695962,0.026128266033254157,0.007125890736342043,0.05938242280285035,0.019002375296912115,0.009501187648456057,0.007125890736342043,0.04513064133016627,0.014251781472684086,0.0665083135391924,0.007125890736342043,0.007125890736342043,0.021377672209026127,0.009501187648456057,0.007125890736342043,0.021377672209026127,0.009501187648456057,0.004750593824228029,0.007125890736342043,0.021377672209026127,0.004750593824228029,0.0023752969121140144,0.5643424588810129,0.0168667908347816,15,3.0862352414819125,2.872002956728395,maior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/3/3_doors_down-when_im_gone.mid,0.16689529035208048,NA,0.12528577960676726,0.15363511659807957,0.12208504801097393,0.00411522633744856,0.1467764060356653,0.2812071330589849,0.11990950226244344,NA,0.1493212669683258,0.18778280542986425,0.20135746606334842,0.0022624434389140274,0.09276018099547512,0.24660633484162897,NA,0.01646090534979424,0.0054869684499314125,0.026063100137174212,NA,NA,NA,NA,NA,NA,NA,NA,0.04709647919524463,NA,0.0027434842249657062,0.04801097393689986,0.10699588477366255,NA,0.10013717421124829,0.014631915866483767,NA,NA,0.012345679012345678,0.06035665294924554,0.06035665294924554,NA,NA,NA,NA,NA,0.0013717421124828531,NA,NA,0.012802926383173296,0.00823045267489712,0.00411522633744856,0.03155006858710562,NA,NA,NA,0.06310013717421124,0.0013717421124828531,NA,0.006787330316742082,0.006787330316742082,0.01809954751131222,NA,NA,NA,NA,NA,NA,NA,NA,0.013574660633484163,NA,0.0022624434389140274,0.042986425339366516,0.07918552036199095,NA,0.1334841628959276,0.020361990950226245,NA,NA,0.01809954751131222,0.09954751131221719,0.09954751131221719,NA,NA,NA,NA,NA,0.0022624434389140274,NA,NA,0.006787330316742082,0.013574660633484163,0.0022624434389140274,0.027149321266968326,NA,NA,NA,0.024886877828054297,0.0022624434389140274,1.1646911840069971,0,14,2.786779628817489,2.2673769833682624,maior,0.08139003200731595,0.00411522633744856,0.037037037037037035,0.019204389574759947,0.00411522633744856,0.0054869684499314125,0.0027434842249657062,0.023319615912208505,0.003200731595793324,0.01783264746227709,0.010973936899862825,0.010973936899862825,0.04938271604938271,0.10699588477366255,0.06561085972850679,0.006787330316742082,0.01583710407239819,0.011312217194570135,0.006787330316742082,0.00904977375565611,0.0022624434389140274,0.020361990950226245,0.004524886877828055,0.01583710407239819,0.013574660633484163,0.00904977375565611,0.08144796380090498,0.11764705882352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/4/4 Clubbers - Together.mid,NA,0.3333333333333333,NA,0.25,0.08333333333333333,0.16666666666666666,0.16666666666666666,NA,NA,0.3333333333333333,NA,0.25,0.08333333333333333,0.16666666666666666,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,0.08333333333333333,0.08333333333333333,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,0.08333333333333333,NA,0.08333333333333333,NA,NA,NA,NA,NA,0.08333333333333333,NA,NA,NA,NA,0.041666666666666664,NA,0.08333333333333333,0.08333333333333333,NA,NA,NA,NA,NA,NA,NA,0.041666666666666664,NA,NA,NA,NA,NA,NA,NA,0.08333333333333333,0.08333333333333333,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,0.08333333333333333,NA,0.08333333333333333,NA,NA,NA,NA,NA,0.08333333333333333,NA,NA,NA,NA,0.041666666666666664,NA,0.08333333333333333,0.08333333333333333,NA,NA,NA,NA,NA,NA,NA,0.041666666666666664,0,0,20,4.783128660987255,4.091669652433577,maior,NA,NA,NA,NA,NA,0.08333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,0.08333333333333333,0.08333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/5/50_cent-candy_shop.mid,NA,NA,0.04798382806681562,0.6877327375252686,0.22502393871688478,0.03925949569103096,NA,NA,NA,NA,0.049773755656108594,0.5475113122171946,0.3574660633484163,0.04524886877828054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04798382806681562,NA,NA,0.04798382806681562,0.4515905947441217,0.08543462070433025,NA,NA,0.12017235876157038,0.13958931801255453,NA,NA,0.06798595595276093,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0021810830939461645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.049773755656108594,NA,NA,0.049773755656108594,0.2986425339366516,0.19909502262443438,NA,NA,0.15610859728506787,0.1583710407239819,NA,NA,0.042986425339366516,NA,0.0022624434389140274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0022624434389140274,0.5296778129269654,0.08958629096459367,15,5.3288098463579185,5.437737115777943,maior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037078412597084796,0.04072398190045249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/5/50_cent-god_gave_me_style.mid,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9893857271906052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01061427280939476,NA,NA,NA,NA,NA,0.9907407407407407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009259259259259259,0.2546525385778821,0.004339465536863328,0,0,0,maior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/5/50_cent-just_a_lil_bit.mid,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9583333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041666666666666664,NA,NA,NA,NA,NA,0.9583333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041666666666666664,0,0,0,0,0,maior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/5/50_cent-pimp.mid,0.0484528135667878,0.4612267371434864,NA,0.054267151194802334,0.4360532980949235,NA,NA,NA,0.045454545454545456,0.5,NA,0.045454545454545456,0.4090909090909091,NA,NA,NA,0.0755753771611056,NA,NA,NA,NA,0.3546415592996366,NA,0.054267151194802334,0.09883272767316374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044400396432111,NA,NA,NA,0.2907058693976434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002114304592005286,0.045454545454545456,NA,NA,NA,NA,0.36363636363636365,NA,0.045454545454545456,0.09090909090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04338842975206612,NA,NA,NA,0.2727272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002066115702479339,0.5597131488929143,0,15,3.2632566468886615,3.1602364290850646,maior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03100980068274419,0.09090909090909091,NA,NA,0.0484528135667878,0.045454545454545456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
